title,icon,installs,reviews,size,content_rating,free,price,iap,android_version,len_title,main_category,category,iap_min,iap_max,updateDays,rating_class,rating
Alarm Clock Plus★,https://lh3.googleusercontent.com/bftdkQ3Io-WTD2ceQWs2JnT1bR2bTklrfQQxe8xJlVGLvtaAmcSR4nyb-d2yRES8Qr0,5000000,155459,19.05330693069307,1,1,0.0,0,0,17,17,LIFESTYLE,0.0,0.0,-4,0,3.8
Business Ringtones,https://lh3.googleusercontent.com/5wEZZupX4dEM43q7HQSi6y8-VbRF_0GECtqjVvsLHKYgW7_4UGqPSUVJISEAAuJ8654,1000000,18205,38.0,1,1,0.0,0,2,18,9,ENTERTAINMENT,0.0,0.0,-10,0,4.2
"The Fast Messenger App For Video Messages, Chats",https://lh3.googleusercontent.com/TC-plL1ZPZsgl09cnnRnuGexrHJ4DWTkSkhL8j90km3M-Zw5UH7L2j_fttG61M6RgZI,5000000,19490,25.47945205479452,4,1,0.0,1,1,48,27,SOCIAL,1.49,69.99,-26,0,4.2
Best Buy,https://lh3.googleusercontent.com/u6dX8UIBQKvzQNYcBbWNjdVPrctiOmZgvO89r2mEysm-HpM7UXFUxj8W1zoSvFh_myQ,5000000,188444,63.0,1,1,0.0,0,2,8,26,SHOPPING,0.0,0.0,-7,1,4.6
Wabbitemu,https://lh3.googleusercontent.com/Jx9LsVoizRJZB7YXAKOXu87ebCYLByp7vaOoWAdUQkCUwRSd1maOuncTJE5cOqdxE7yD,1000000,26391,9.5,1,1,0.0,0,0,9,8,EDUCATION,0.0,0.0,-396,0,3.7
Buds teach children Arabic language,https://lh3.googleusercontent.com/LMTK6mM0LbtHu5Kef44Qv6yTe20CqD5P-QC-4k5vgPE2vhlpkDa09yARH0KMHSKDizYq,1000000,1990,7.0,1,1,0.0,0,0,35,8,EDUCATION,0.0,0.0,-248,0,4.1
Music,https://lh3.googleusercontent.com/5QpWmJd1Ib8UBXqEzBdszC4PuuqIlVKxAmkrMIA4WsGwKawvTT8nzw9WJa8hgeZ0tZg,100000000,261373,12.0,1,1,0.0,0,1,5,20,MUSIC_AND_AUDIO,0.0,0.0,-169,0,4.0
Nest,https://lh3.googleusercontent.com/s5GouLUXk_86K6_eZ9th1Fq_o2_Qx-PE9QVD9-6tfpJvxS31exdCUS3qO5kFXT-fog,5000000,22669,19.05330693069307,1,1,0.0,0,0,4,17,LIFESTYLE,0.0,0.0,-2,0,3.1
ANKARA STYLES FASHION 2019,https://lh3.googleusercontent.com/2zAXqIUJMcV9aL8W4pKxAWktinmqft3W7Yk3rDLSJ6jswzrBGZH2myLuMtLRnItHsu7s,100000,695,6.1,1,1,0.0,0,0,26,17,LIFESTYLE,0.0,0.0,-100,0,4.1
SLM - HD Video Player,https://lh3.googleusercontent.com/EZu6GL1s03dVN0KDm9b1mDTycbUc_C7sE8U-1c_8P4TWxrmV27PKg0SBioAnd5cYke4,100000,4367,6.5,4,1,0.0,0,1,21,31,VIDEO_PLAYERS,0.0,0.0,-34,0,4.2
world map atlas 2019,https://lh3.googleusercontent.com/-klB1T2t7GQPw6JeFnd8uF8fZeRdHCpsrRiHh1INvD1qTe43HgvGME_8dwMZnPZk1Jo,1000000,42084,4.5,1,1,0.0,0,0,20,8,EDUCATION,0.0,0.0,-134,1,4.4
